"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-15","14.76","0.00","0.0","0.0","87","97","77","  190","  150","21.9","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-16","16.55","0.00","0.0","0.0","87","95","77","  160","  150","21.9","29.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-17","12.97","0.00","0.0","0.0","86","94","76","  140","  140","23.9","29.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-18","12.97","0.00","0.0","0.0","83","92","77","  130","  140","25.1","30.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-19","12.08","0.05","0.0","0.0","80","85","73","  140","  130","21.9","27.1","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-20","7.16","0.03","0.0","0.0","80","92","74","  140","  140","21.9","25.9","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-21","5.82","0.00","0.0","0.0","84","98","74","  150","  140","15.0","18.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-22","11.41","0.00","0.0","0.0","90","101","80","  180","  170","21.0","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-23","13.42","0.02","0.0","0.0","88","97","76","  150","  140","23.9","31.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-24","19.69","0.00","0.0","0.0","88","99","81","  170","  170","38.0","48.1",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-25","17.00","0.04","0.0","0.0","86","94","73","  190","  200","30.0","40.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-26","16.78","0.00","0.0","0.0","87","99","79","  190","  220","25.1","31.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-27","14.32","0.00","0.0","0.0","89","100","79","  200","  150","23.0","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-28","14.32","0.00","0.0","0.0","89","100","79","  150","  170","21.9","29.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-29","17.90","0.00","0.0","0.0","88","99","78","  170","  170","25.1","32.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-06-30","17.22","0.00","0.0","0.0","88","100","78","  170","  210","25.1","34.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-01","13.65","0.00","0.0","0.0","89","102","77","  180","  190","25.1","33.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-02","9.62","0.00","0.0","0.0","89","101","78","  180","  200","18.1","23.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-03","8.50","0.00","0.0","0.0","90","103","79","   90","  100","31.1","40.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-04","10.29","0.00","0.0","0.0","86","93","76","  130","   70","23.0","29.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-05","6.26","0.00","0.0","0.0","84","97","73","   50","   50","18.1","21.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-06","8.50","0.00","0.0","0.0","87","97","78","   60","   60","25.1","31.1",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-07","9.17","0.00","0.0","0.0","84","96","74","   60","   60","18.1","23.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-08","8.50","0.00","0.0","0.0","86","96","76","  130","  130","23.0","25.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-09","7.16","0.00","0.0","0.0","83","91","75","   70","   80","21.9","25.1",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-10","5.82","0.03","0.0","0.0","81","96","73","  220","  220","33.1","40.0",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-11","6.93","0.00","0.0","0.0","82","98","74","  180","  180","21.9","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-12","8.28","0.16","0.0","0.0","85","98","72","  270","   80","30.0","36.0",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-13","9.17","0.00","0.0","0.0","81","97","72","  180","  190","18.1","23.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-14","11.41","0.00","0.0","0.0","89","100","79","  150","  150","17.0","23.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-15","11.63","0.00","0.0","0.0","90","100","79","  180","  180","19.9","23.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-16","9.17","0.00","0.0","0.0","90","101","80","  190","  190","18.1","21.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-17","9.62","0.00","0.0","0.0","92","104","80","  200","  200","18.1","23.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-18","10.96","0.00","0.0","0.0","93","106","82","  190","  190","21.9","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-19","12.75","0.00","0.0","0.0","95","108","83","  190","  190","21.9","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-20","12.30","0.00","0.0","0.0","96","108","81","  200","  200","19.9","23.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-21","10.74","0.00","0.0","0.0","95","109","81","  230","  230","21.9","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-22","8.50","0.00","0.0","0.0","95","109","79","  220","  210","19.9","23.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-23","10.96","0.00","0.0","0.0","95","104","82","   20","   20","23.0","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-24","8.95","0.00","0.0","0.0","89","98","77","   50","   60","17.0","21.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-25","4.92","0.00","0.0","0.0","89","100","77","   60","   60","13.0","17.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-26","6.71","0.00","0.0","0.0","91","103","78","  280","  230","15.0","19.0",,,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-27","7.16","0.00","0.0","0.0","92","99","86","  190","  190","16.1","19.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-28","6.93","0.00","0.0","0.0","89","101","81","  110","  100","21.0","28.0",,,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-29","10.51","0.00","0.0","0.0","89","101","80","  120","  210","21.9","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-30","6.49","0.05","0.0","0.0","83","90","72","  360","  360","42.9","51.0",,,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-07-31","12.08","0.01","0.0","0.0","83","93","72","   10","  350","21.9","30.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-01","6.26","0.00","0.0","0.0","82","94","68","   10","   10","17.0","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-02","7.38","0.00","0.0","0.0","84","96","72","  130","  130","17.0","21.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-03","8.72","0.00","0.0","0.0","86","97","73","  120","   40","17.0","23.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-04","10.51","0.00","0.0","0.0","85","98","72","  170","  160","23.0","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-05","13.20","0.00","0.0","0.0","87","99","77","  200","  180","21.0","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-06","10.96","0.00","0.0","0.0","88","97","79","  170","  180","23.9","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-07","11.41","0.00","0.0","0.0","89","100","79","  150","  190","18.1","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-08","12.75","0.00","0.0","0.0","88","93","79","   20","   30","19.9","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-09","6.71","0.24","0.0","0.0","85","97","74","  240","  250","21.9","25.9",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-10","7.61","0.21","0.0","0.0","78","84","73","  160","  150","18.1","23.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-11","7.83","2.04","0.0","0.0","75","78","70","  190","  190","21.0","25.1","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-12","8.50","0.01","0.0","0.0","76","87","72","  170","  110","19.9","25.1","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-13","8.28","0.32","0.0","0.0","77","88","73","  190","  200","40.9","49.0","    1",,"    1",,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-14","10.07","0.08","0.0","0.0","79","90","74","  170","  170","19.9","23.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-15","12.08","0.00","0.0","0.0","85","97","77","  190","  190","21.9","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-16","10.74","0.00","0.0","0.0","88","98","79","  170","  190","17.0","21.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-17","10.29","0.00","0.0","0.0","88","99","80","  200","  200","17.0","21.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-18","8.72","0.09","0.0","0.0","90","101","75","   50","   50","25.1","30.0","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-19","7.61","0.00","0.0","0.0","83","96","76","  200","  200","23.9","29.1",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-20","9.84","0.00","0.0","0.0","85","95","77","  330","  340","19.9","23.0",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-21","4.92","0.00","0.0","0.0","83","92","73","   10","   40","13.0","18.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-22","6.26","0.00","0.0","0.0","82","95","72","   70","   20","12.1","15.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-23","9.84","0.00","0.0","0.0","85","98","73","  160","  180","18.1","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-24","13.65","0.00","0.0","0.0","89","98","79","  180","  180","21.9","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-25","12.30","0.00","0.0","0.0","88","97","79","  170","  180","21.0","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-26","12.75","0.00","0.0","0.0","87","95","78","  170","  180","21.0","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-27","14.32","0.00","0.0","0.0","88","97","79","  170","  150","23.0","29.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-28","15.21","0.00","0.0","0.0","88","98","79","  130","  200","23.9","31.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-29","9.84","0.00","0.0","0.0","87","98","78","  170","  160","23.0","27.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-30","8.95","0.00","0.0","0.0","86","95","74","  190","  190","17.0","25.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-08-31","9.40","0.00","0.0","0.0","87","97","77","  150","  140","15.0","21.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-01","9.62","0.00","0.0","0.0","87","95","78","  130","  130","18.1","23.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-02","10.96","0.00","0.0","0.0","85","94","76","  110","  120","23.0","30.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-03","10.07","0.24","0.0","0.0","79","81","74","  160","  170","21.0","28.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-04","10.74","0.00","0.0","0.0","80","91","75","  110","  110","21.0","25.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-05","6.26","0.00","0.0","0.0","82","91","78","  110","  180","16.1","21.9",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-06","5.82","0.82","0.0","0.0","80","93","74","  210","  190","21.0","28.0","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-07","4.25","0.51","0.0","0.0","80","92","74","  350","  350","25.1","32.0","    1",,"    1",,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-08","6.71","0.96","0.0","0.0","75","76","72","   30","   30","14.1","18.1","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-09","9.40","0.00","0.0","0.0","72","75","68","   20","  360","16.1","19.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-10","6.49","0.03","0.0","0.0","72","78","69","  100","  110","14.1","17.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-11","7.16","0.04","0.0","0.0","72","79","68","  110","  120","17.0","19.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-12","7.83","0.10","0.0","0.0","75","86","71","  130","  130","21.0","25.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-13","5.82","0.00","0.0","0.0","78","89","70","  140","  130","14.1","19.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-14","4.92","0.45","0.0","0.0","78","86","71","   50","   50","18.1","21.9","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-15","6.26","0.00","0.0","0.0","79","91","72","   60","   60","17.0","21.0",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-16","2.91","0.00","0.0","0.0","81","92","74","   60","   50","12.1","16.1",,,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-17","5.14","0.00","0.0","0.0","84","93","75","  220","  230","14.1","21.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-18","5.82","0.00","0.0","0.0","84","94","74","  170","  230","13.0","18.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-19","8.50","0.00","0.0","0.0","85","94","75","  190","  150","17.0","21.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-20","9.62","0.18","0.0","0.0","83","90","74","  190","  180","31.1","40.0","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-21","9.17","5.85","0.0","0.0","78","86","72","   40","  170","18.1","23.0","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-22","10.51","2.31","0.0","0.0","73","76","67","   10","   10","18.1","23.9","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-23","7.61","0.01","0.0","0.0","68","72","66","   10","   10","15.0","17.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-24","4.47","0.00","0.0","0.0","73","81","70","  230","  210","10.1","12.1","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-25","7.61","0.00","0.0","0.0","77","91","69","  200","  200","16.1","19.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-26","12.30","0.88","0.0","0.0","72","76","59","  350","   10","23.9","30.0","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-27","5.82","0.00","0.0","0.0","66","79","60","  340","  340","14.1","16.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-28","6.93","0.00","0.0","0.0","68","77","60","  150","  160","14.1","18.1","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-29","8.28","0.31","0.0","0.0","72","79","67","  130",,"12.1",,"    1",,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-09-30","7.83","0.00","0.0","0.0","75","85","70","  130","  130","14.1","23.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-01","8.72","0.00","0.0","0.0","77","86","70","  170","  190","17.0","21.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-02","8.28","0.00","0.0","0.0","77","86","70","  160","  160","15.0","18.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-03","13.42","0.00","0.0","0.0","80","91","73","  180","  180","21.9","28.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-04","9.84","0.00","0.0","0.0","81","89","73","  150","  160","16.1","21.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-05","11.86","0.00","0.0","0.0","81","90","74","  190","  200","21.0","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-06","10.51","0.28","0.0","0.0","81","89","72","  170","  180","25.9","36.0","    1",,"    1",,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-07","11.63","0.13","0.0","0.0","78","89","71","  130","  130","36.0","48.1","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-08","9.40","0.58","0.0","0.0","75","82","70","  160","  160","19.9","25.1","    1",,"    1",,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-09","8.72","2.27","0.0","0.0","69","75","62","  270","  290","25.1","33.1","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-10","9.84","0.00","0.0","0.0","65","72","58","  330","  310","19.9","23.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-11","7.83","0.00","0.0","0.0","62","73","52","   20","   20","16.1","21.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-12","6.49","0.57","0.0","0.0","63","67","60","  120","  120","17.0","19.9","    1",,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-13","8.50","2.20","0.0","0.0","63","66","60","  280","  270","25.1","31.1","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-14","9.84","0.06","0.0","0.0","64","80","49","  340","  340","28.0","33.1","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-15","18.12","2.93","0.0","0.0","47","49","41","  350","  350","28.0","35.1","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-16","11.41","1.60","0.0","0.0","46","52","44","   30","   20","23.0","28.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-17","8.50","0.58","0.0","0.0","52","56","48","  350","  350","16.1","19.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-18","7.38","0.00","0.0","0.0","57","67","54","   60","   60","16.1","19.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-19","3.13","1.10","0.0","0.0","59","61","56","  110","  110","15.0","19.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-20","10.07","0.00","0.0","0.0","62","73","54","   10","   20","21.0","25.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-21","5.82","0.00","0.0","0.0","59","70","49","  100","  110","13.0","17.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-22","4.03","0.00","0.0","0.0","56","65","47","  150","  170","8.9","12.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-23","4.92","0.00","0.0","0.0","61","72","55","   40","  110","13.0","16.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-24","7.61","2.21","0.0","0.0","57","58","53","   60","   60","19.9","23.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-25","6.93","0.01","0.0","0.0","56","63","54","  330","  310","16.1","19.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-26","7.83","0.00","0.0","0.0","59","73","51","  330","  340","16.1","19.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-27","2.91","0.00","0.0","0.0","65","83","51","  270","  280","10.1","13.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-28","7.16","0.00","0.0","0.0","70","87","58","  240","  230","14.1","18.1",,,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-29","10.51","0.00","0.0","0.0","70","83","58","  190","  190","21.9","25.9",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-30","15.43","0.00","0.0","0.0","73","82","67","  190","  190","25.9","32.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-10-31","10.96","1.14","0.0","0.0","65","69","52","  330","  340","29.1","36.0","    1",,"    1",,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-01","12.53","0.00","0.0","0.0","55","63","48","  350","  350","29.1","33.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-02","9.17","0.00","0.0","0.0","57","73","46","  260","  250","16.1","21.0",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-03","15.88","0.32","0.0","0.0","60","75","48","  180","  190","32.0","40.0","    1",,"    1",,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-04","7.38","0.00","0.0","0.0","60","65","49","  330","  330","14.1","18.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-05","10.96","0.00","0.0","0.0","62","81","51","  210","  220","25.1","31.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-06","6.71","0.00","0.0","0.0","64","73","54","  130","  130","14.1","18.1","    1",,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-07","10.29","0.00","0.0","0.0","64","69","56","   60","   60","19.9","23.0","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-08","10.07","0.29","0.0","0.0","56","57","50","  350","   10","18.1","25.1","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-09","14.32","0.00","0.0","0.0","50","54","41","  360","   10","23.0","31.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-10","6.26","0.00","0.0","0.0","42","52","32","   40","  150","14.1","18.1",,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-11","9.40","0.09","0.0","0.0","47","52","45","  150","  160","15.0","19.0","    1",,,,,,,"    1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-12","18.79","0.15","0.0","0.0","44","46","33","  340","  350","30.0","36.9","    1",,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2018-11-13","16.55","0.00","0.0","0.0","33","41","29","  340","  360","25.1","33.1",,,,,,,,
